"Analysis_Family","Run_ID","Scenario","Uncertainty_Structure","Conditional_Success_Rate","Discount_Rate","Final_Mediation_Resolution_Share","Case_Mix_Cost_Multiplier","Case_Mix_Time_Multiplier","Year","Mediation_Resolution_Share","Mediation_Resolved_Per_100_Cases","Mediation_Attempts_Per_100_Cases","Failed_Attempts_To_Trial_Per_100_Cases","Direct_To_Trial_Per_100_Cases","Trial_Resolved_Per_100_Cases","Mean_NPV_Savings_Per_100_Cases_USD","LB95_NPV_Savings_Per_100_Cases_USD","UB95_NPV_Savings_Per_100_Cases_USD","Mean_Months_Saved_Per_100_Cases","LB95_Months_Saved_Per_100_Cases","UB95_Months_Saved_Per_100_Cases","Mean_NPV_Savings_2000_Cases_USD","LB95_NPV_Savings_2000_Cases_USD","UB95_NPV_Savings_2000_Cases_USD","Mean_Years_Saved_2000_Cases","LB95_Years_Saved_2000_Cases","UB95_Years_Saved_2000_Cases"
"Conditional-success sensitivity","RUN_045","Low-income","annual_independent",0.75,0.05,0.35,1,1,8,0.307444680529854,31,41.3333333333333,10.3333333333333,58.6666666666667,69,89415.6801095047,22684.3841954699,170301.964709846,1040.29798309423,412.831752913929,1774.5039863807,1788313.60219009,453687.683909397,3406039.29419693,1733.82997182372,688.052921523215,2957.50664396784
"Conditional-success sensitivity","RUN_045","Low-income","annual_independent",0.75,0.05,0.35,1,1,9,0.325048191051823,33,44,11,56,67,90202.0998291419,21823.7541165511,172991.588424688,1110.34368938636,442.352179901389,1891.08404403842,1804041.99658284,436475.082331022,3459831.76849375,1850.57281564394,737.253633168982,3151.80674006404
"Conditional-success sensitivity","RUN_045","Low-income","annual_independent",0.75,0.05,0.35,1,1,10,0.33577223804673,34,45.3333333333333,11.3333333333333,54.6666666666667,66,88292.9053191743,21944.9594778573,169421.125878542,1145.03708613452,449.019468731556,1943.1842288772,1765858.10638349,438899.189557146,3388422.51757085,1908.39514355753,748.36578121926,3238.640381462
"Discount-rate sensitivity","RUN_046","High-income","fixed_horizon",0.95,0.03,0.75,1,1,1,0.160791725977255,16,16.8421052631579,0.842105263157894,83.1578947368421,84,257343.999443341,64778.7035273551,500136.527309399,265.26382930947,86.040767749321,465.690696968549,5146879.98886682,1295574.0705471,10002730.546188,442.106382182449,143.401279582202,776.151161614248
"Discount-rate sensitivity","RUN_046","High-income","fixed_horizon",0.95,0.03,0.75,1,1,2,0.17845552390654,18,18.9473684210526,0.947368421052634,81.0526315789474,82,281079.611042486,70753.438318713,546265.624488421,298.421807973152,96.795863717986,523.902034089617,5621592.22084972,1415068.76637426,10925312.4897684,497.369679955254,161.326439529977,873.170056816029
"Discount-rate sensitivity","RUN_046","High-income","fixed_horizon",0.95,0.03,0.75,1,1,3,0.221521753213271,22,23.1578947368421,1.15789473684211,76.8421052631579,78,333535.676533694,83957.6937978256,648211.636394027,364.737765300523,118.306055655316,640.324708331755,6670713.53067388,1679153.87595651,12964232.7278805,607.896275500871,197.176759425527,1067.20784721959
"Discount-rate sensitivity","RUN_046","High-income","fixed_horizon",0.95,0.03,0.75,1,1,4,0.311364852821997,31,32.6315789473684,1.63157894736842,67.3684210526316,69,456293.290933121,114858.274833742,886785.557291034,513.948669287099,166.703987514309,902.275725376563,9125865.81866242,2297165.49667484,17735711.1458207,856.581115478499,277.839979190516,1503.79287562761
"Discount-rate sensitivity","RUN_046","High-income","fixed_horizon",0.95,0.03,0.75,1,1,5,0.45,45,47.3684210526316,2.36842105263158,52.6315789473684,55,643069.154149403,161873.547369821,1249776.07510481,746.054519932885,241.989659294965,1309.75508522404,12861383.0829881,3237470.94739642,24995521.5020962,1243.42419988814,403.316098824942,2182.92514204007
"Discount-rate sensitivity","RUN_046","High-income","fixed_horizon",0.95,0.03,0.75,1,1,6,0.588635147178003,59,62.1052631578947,3.10526315789474,37.8947368421053,41,818577.779823401,206052.627719945,1590869.22181626,978.160370578669,317.275331075621,1717.23444507152,16371555.596468,4121052.5543989,31817384.4363252,1630.26728429778,528.792218459368,2862.05740845254
"Discount-rate sensitivity","RUN_046","High-income","fixed_horizon",0.95,0.03,0.75,1,1,7,0.678478246786729,68,71.578947368421,3.57894736842105,28.4210526315789,32,915966.579364677,230567.363583285,1780139.98820974,1127.37127456524,365.673262934614,1979.18546211633,18319331.5872935,4611347.27166571,35602799.7641948,1878.95212427541,609.455438224357,3298.64243686055
"Discount-rate sensitivity","RUN_046","High-income","fixed_horizon",0.95,0.03,0.75,1,1,8,0.72154447609346,72,75.7894736842105,3.78947368421053,24.2105263157895,28,941598.996491384,237019.562792641,1829955.44190607,1193.68723189261,387.183454871944,2095.60813635847,18831979.9298277,4740391.25585281,36599108.8381214,1989.47871982102,645.305758119907,3492.68022726412
"Discount-rate sensitivity","RUN_046","High-income","fixed_horizon",0.95,0.03,0.75,1,1,9,0.739208274022745,74,77.8947368421053,3.89473684210526,22.1052631578947,26,939567.499195822,236508.193725127,1826007.31797531,1226.8452105563,397.93855084061,2153.81947347954,18791349.9839164,4730163.87450254,36520146.3595062,2044.74201759383,663.230918067682,3589.6991224659
"Discount-rate sensitivity","RUN_046","High-income","fixed_horizon",0.95,0.03,0.75,1,1,10,0.745984289445429,75,78.9473684210526,3.94736842105263,21.0526315789474,25,924528.502226277,232722.573201056,1796779.70149762,1243.42419988814,403.316098824942,2182.92514204007,18490570.0445255,4654451.46402113,35935594.0299524,2072.37366648023,672.19349804157,3638.20857006679
"Discount-rate sensitivity","RUN_047","Middle-income","fixed_horizon",0.95,0.03,0.6,1,1,1,0.119582861398382,12,12.6315789473684,0.631578947368421,87.3684210526316,88,103644.558958404,33500.4158677867,191083.849129962,306.598140493404,135.153249362681,478.841422645551,2072891.17916808,670008.317355734,3821676.98259924,510.996900822339,225.255415604468,798.069037742585
"Discount-rate sensitivity","RUN_047","Middle-income","fixed_horizon",0.95,0.03,0.6,1,1,2,0.141586348246961,14,14.7368421052632,0.736842105263159,85.2631578947368,86,117396.749629261,37945.4548664251,216438.016813873,357.697830575635,157.678790923127,558.648326419809,2347934.99258522,758909.097328501,4328760.33627746,596.163050959392,262.797984871879,931.080544033016
"Discount-rate sensitivity","RUN_047","Middle-income","fixed_horizon",0.95,0.03,0.6,1,1,3,0.183990807433038,18,18.9473684210526,0.947368421052634,81.0526315789474,82,146542.405917246,47366.0324268829,270172.281737151,459.897210740104,202.729874044021,718.262133968326,2930848.11834492,947320.648537658,5403445.63474302,766.495351233507,337.883123406702,1197.10355661388
"Discount-rate sensitivity","RUN_047","Middle-income","fixed_horizon",0.95,0.03,0.6,1,1,4,0.255012759436194,26,27.3684210526316,1.36842105263158,72.6315789473684,74,205507.14961426,66424.856693579,378882.379998162,664.29597106904,292.832040285808,1037.48974906536,4110142.9922852,1328497.13387158,7577647.59996324,1107.15995178173,488.053400476347,1729.1495817756
"Discount-rate sensitivity","RUN_047","Middle-income","fixed_horizon",0.95,0.03,0.6,1,1,5,0.35,35,36.8421052631579,1.8421052631579,63.1578947368421,65,268586.640645973,86813.6663284266,495178.614635387,894.244576439089,394.196977307819,1396.62081604952,5371732.81291945,1736273.32656853,9903572.29270774,1490.40762739848,656.994962179698,2327.70136008254
"Discount-rate sensitivity","RUN_047","Middle-income","fixed_horizon",0.95,0.03,0.6,1,1,6,0.444987240563806,44,46.3157894736842,2.31578947368421,53.6842105263158,56,327817.259040853,105958.427696277,604378.891649293,1124.19318180914,495.561914329829,1755.75188303369,6556345.18081706,2119168.55392553,12087577.8329859,1873.65530301524,825.936523883049,2926.25313838948
"Discount-rate sensitivity","RUN_047","Middle-income","fixed_horizon",0.95,0.03,0.6,1,1,7,0.516009192566962,52,54.7368421052632,2.73684210526316,45.2631578947368,48,376136.307813864,121576.307153715,693462.099862384,1328.59194213808,585.664080571616,2074.97949813072,7522726.15627728,2431526.14307431,13869241.9972477,2214.31990356346,976.106800952694,3458.2991635512
"Discount-rate sensitivity","RUN_047","Middle-income","fixed_horizon",0.95,0.03,0.6,1,1,8,0.558413651753039,56,58.9473684210526,2.94736842105264,41.0526315789474,44,393271.718401353,127114.884253325,725053.726517803,1430.79132230254,630.71516369251,2234.59330567924,7865434.36802705,2542297.68506649,14501074.5303561,2384.65220383757,1051.19193948752,3724.32217613206
"Discount-rate sensitivity","RUN_047","Middle-income","fixed_horizon",0.95,0.03,0.6,1,1,9,0.580417138601618,58,61.0526315789474,3.05263157894737,38.9473684210526,42,395453.530986103,127820.098590375,729076.215985308,1481.89101238477,653.240705252956,2314.4002094535,7909070.61972205,2556401.9718075,14581524.3197062,2469.81835397461,1088.73450875493,3857.3336824225
"Discount-rate sensitivity","RUN_047","Middle-income","fixed_horizon",0.95,0.03,0.6,1,1,10,0.591006895018954,59,62.1052631578947,3.10526315789474,37.8947368421053,41,390555.043993643,126236.78970258,720045.141331322,1507.4408574259,664.50347603318,2354.30366134063,7811100.87987287,2524735.7940516,14400902.8266264,2512.40142904317,1107.50579338863,3923.83943556771
"Discount-rate sensitivity","RUN_048","Low-income","fixed_horizon",0.95,0.03,0.35,1,1,1,0.0749518089481767,7,7.36842105263158,0.36842105263158,92.6315789473684,93,30054.4069445416,8032.09031641317,56410.165041501,248.429094369565,110.122266353555,413.234558542778,601088.138890831,160641.806328263,1128203.30083002,414.048490615942,183.537110589258,688.724264237963
"Discount-rate sensitivity","RUN_048","Low-income","fixed_horizon",0.95,0.03,0.35,1,1,2,0.0925553194701463,9,9.47368421052632,0.473684210526317,90.5263157894737,91,37515.9032594834,10026.1876349124,70414.9078187946,319.408835618013,141.585771025999,531.301575269286,750318.065189668,200523.752698248,1408298.15637589,532.348059363354,235.976285043331,885.50262544881
"Discount-rate sensitivity","RUN_048","Low-income","fixed_horizon",0.95,0.03,0.35,1,1,3,0.119442564950295,12,12.6315789473684,0.631578947368421,87.3684210526316,88,48564.2760640559,12978.8836697895,91151.9842314493,425.878447490683,188.781028034665,708.402100359048,971285.521281117,259577.673395791,1823039.68462899,709.797412484471,314.635046724442,1180.67016726508
"Discount-rate sensitivity","RUN_048","Low-income","fixed_horizon",0.95,0.03,0.35,1,1,4,0.156303108132261,16,16.8421052631579,0.842105263157894,83.1578947368421,84,62866.3767819494,16801.1439091127,117996.096092491,567.837929987579,251.708037379553,944.536133812064,1257327.53563899,336022.878182253,2359921.92184982,946.396549979299,419.513395632589,1574.22688968677
"Discount-rate sensitivity","RUN_048","Low-income","fixed_horizon",0.95,0.03,0.35,1,1,5,0.2,20,21.0526315789474,1.05263157894737,78.9473684210526,80,76294.1465800358,20389.7377537775,143199.145743314,709.797412484473,314.635046724442,1180.67016726508,1525882.93160072,407794.75507555,2863982.91486629,1182.99568747412,524.391744540736,1967.78361210847
"Discount-rate sensitivity","RUN_048","Low-income","fixed_horizon",0.95,0.03,0.35,1,1,6,0.243696891867739,24,25.2631578947368,1.26315789473684,74.7368421052632,76,88886.3843650901,23755.0342762456,166833.956205803,851.756894981366,377.56205606933,1416.8042007181,1777727.6873018,475100.685524913,3336679.12411606,1419.59482496894,629.270093448883,2361.34033453016
"Discount-rate sensitivity","RUN_048","Low-income","fixed_horizon",0.95,0.03,0.35,1,1,7,0.280557435049705,28,29.4736842105263,1.47368421052632,70.5263157894737,72,100680.37064007,26906.996753029,188970.500556735,993.716377478261,440.489065414218,1652.93823417111,2013607.4128014,538139.93506058,3779410.0111347,1656.19396246377,734.148442357031,2754.89705695185
"Discount-rate sensitivity","RUN_048","Low-income","fixed_horizon",0.95,0.03,0.35,1,1,8,0.307444680529854,31,32.6315789473684,1.63157894736842,67.3684210526316,69,108220.92544529,28922.2225847399,203123.630972912,1100.18598935094,487.684322422885,1830.03875926087,2164418.5089058,578444.451694799,4062472.61945824,1833.64331558489,812.807204038141,3050.06459876812
"Discount-rate sensitivity","RUN_048","Low-income","fixed_horizon",0.95,0.03,0.35,1,1,9,0.325048191051823,33,34.7368421052632,1.73684210526316,65.2631578947368,67,111847.495762436,29891.4295426376,209930.467338117,1171.16573059938,519.147827095329,1948.10577598738,2236949.91524872,597828.590852752,4198609.34676235,1951.9428843323,865.246378492215,3246.84295997897
"Discount-rate sensitivity","RUN_048","Low-income","fixed_horizon",0.95,0.03,0.35,1,1,10,0.33577223804673,34,35.7894736842105,1.78947368421053,64.2105263157895,66,111880.401762954,29900.2237260864,209992.229758635,1206.6556012236,534.879579431551,2007.13928435064,2237608.03525908,598004.474521729,4199844.5951727,2011.092668706,891.465965719251,3345.23214058439
"Discount-rate sensitivity","RUN_049","High-income","annual_independent",0.95,0.03,0.75,1,1,1,0.160791725977255,16,16.8421052631579,0.842105263157894,83.1578947368421,84,255084.107392646,65543.2246340453,495456.112651953,265.576722411936,87.3405576865389,462.051199734538,5101682.14785293,1310864.49268091,9909122.25303906,442.62787068656,145.567596144232,770.085332890897
"Discount-rate sensitivity","RUN_049","High-income","annual_independent",0.95,0.03,0.75,1,1,2,0.17845552390654,18,18.9473684210526,0.947368421052634,81.0526315789474,82,277819.299303734,74020.0710581567,542064.60809465,297.567461877373,94.1171821370298,521.250070670154,5556385.98607468,1480401.42116313,10841292.161893,495.945769795622,156.861970228383,868.75011778359
"Discount-rate sensitivity","RUN_049","High-income","annual_independent",0.95,0.03,0.75,1,1,3,0.221521753213271,22,23.1578947368421,1.15789473684211,76.8421052631579,78,332141.912585125,81128.2144833358,647626.042736932,361.246704831046,114.621817178056,633.819087150302,6642838.2517025,1622564.28966672,12952520.8547386,602.077841385077,191.036361963427,1056.3651452505
"Discount-rate sensitivity","RUN_049","High-income","annual_independent",0.95,0.03,0.75,1,1,4,0.311364852821997,31,32.6315789473684,1.63157894736842,67.3684210526316,69,450055.76175262,120088.240320878,871533.377341081,511.460379383641,159.122740399102,895.785225955346,9001115.23505241,2401764.80641756,17430667.5468216,852.433965639401,265.204567331837,1492.97537659224
"Discount-rate sensitivity","RUN_049","High-income","annual_independent",0.95,0.03,0.75,1,1,5,0.45,45,47.3684210526316,2.36842105263158,52.6315789473684,55,639469.73879918,170501.392573948,1231231.5950281,739.354705858301,231.110869297587,1302.84264894394,12789394.7759836,3410027.85147896,24624631.900562,1232.25784309717,385.184782162645,2171.40441490657
"Discount-rate sensitivity","RUN_049","High-income","annual_independent",0.95,0.03,0.75,1,1,6,0.588635147178003,59,62.1052631578947,3.10526315789474,37.8947368421053,41,814911.060455932,209263.962942242,1587407.80882216,972.805718157603,303.235782379726,1715.84059271671,16298221.2091186,4185279.25884484,31748156.1764432,1621.342863596,505.392970632876,2859.73432119452
"Discount-rate sensitivity","RUN_049","High-income","annual_independent",0.95,0.03,0.75,1,1,7,0.678478246786729,68,71.578947368421,3.57894736842105,28.4210526315789,32,914973.708017953,237035.50097635,1759478.97151569,1121.19656778169,358.196502537358,1959.54509820413,18299474.160359,4740710.019527,35189579.4303138,1868.66094630282,596.994170895597,3265.90849700688
"Discount-rate sensitivity","RUN_049","High-income","annual_independent",0.95,0.03,0.75,1,1,8,0.72154447609346,72,75.7894736842105,3.78947368421053,24.2105263157895,28,941067.922764931,250691.605013035,1816996.89437392,1187.54926805629,375.836486404124,2086.86679294866,18821358.4552986,5013832.1002607,36339937.8874784,1979.24878009381,626.394144006873,3478.1113215811
"Discount-rate sensitivity","RUN_049","High-income","annual_independent",0.95,0.03,0.75,1,1,9,0.739208274022745,74,77.8947368421053,3.89473684210526,22.1052631578947,26,934408.718709911,240819.44176868,1820511.8236824,1223.70060462686,389.349060096596,2148.06126121356,18688174.3741982,4816388.8353736,36410236.473648,2039.50100771144,648.915100160993,3580.10210202261
"Discount-rate sensitivity","RUN_049","High-income","annual_independent",0.95,0.03,0.75,1,1,10,0.745984289445429,75,78.9473684210526,3.94736842105263,21.0526315789474,25,916976.229246672,240144.988696906,1788934.01083505,1241.82383588866,383.903762301277,2170.97073197548,18339524.5849334,4802899.77393811,35778680.216701,2069.70639314776,639.839603835462,3618.28455329246
"Discount-rate sensitivity","RUN_050","Middle-income","annual_independent",0.95,0.03,0.6,1,1,1,0.119582861398382,12,12.6315789473684,0.631578947368421,87.3684210526316,88,102830.751303002,34090.3280092704,189565.533236534,306.828953909932,136.895629472223,474.28763329617,2056615.02606004,681806.560185408,3791310.66473068,511.381589849886,228.159382453705,790.479388826949
"Discount-rate sensitivity","RUN_050","Middle-income","annual_independent",0.95,0.03,0.6,1,1,2,0.141586348246961,14,14.7368421052632,0.736842105263159,85.2631578947368,86,116176.826987052,39276.8298534337,215025.725457348,356.815450775473,154.940787654993,556.551758022237,2323536.53974103,785536.597068674,4300514.50914695,594.692417959122,258.234646091655,927.586263370394
